,carbon_intensity,carbon_intensity_history_6,carbon_intensity_history_12,carbon_intensity_history_24
6224,0.14397176,0.12071089,0.14228748,0.108224794
6225,0.15769234,0.120299846,0.13945965,0.12068212
6226,0.14831686,0.116027296,0.1254982,0.12819426
6227,0.14753477,0.124728665,0.12322938,0.12867656
6228,0.15310219,0.13820003,0.114897266,0.12870507
6229,0.15049125,0.13597174,0.117637925,0.12855318
6230,0.14687671,0.14397176,0.12071089,0.1310905
6231,0.14384623,0.15769234,0.120299846,0.12692785
6232,0.14342482,0.14831686,0.116027296,0.13066728
6233,0.1495556,0.14753477,0.124728665,0.13272402
6234,0.15422475,0.15310219,0.13820003,0.13577051
6235,0.15714785,0.15049125,0.13597174,0.1358873
6236,0.16050182,0.14687671,0.14397176,0.14228748
6237,0.15093441,0.14384623,0.15769234,0.13945965
6238,0.1391742,0.14342482,0.14831686,0.1254982
6239,0.12549761,0.1495556,0.14753477,0.12322938
6240,0.10811049,0.15422475,0.15310219,0.114897266
6241,0.10630044,0.15714785,0.15049125,0.117637925
6242,0.10711726,0.16050182,0.14687671,0.12071089
6243,0.1069769,0.15093441,0.14384623,0.120299846
6244,0.108657055,0.1391742,0.14342482,0.116027296
6245,0.11936608,0.12549761,0.1495556,0.124728665
6246,0.13820057,0.10811049,0.15422475,0.13820003
6247,0.14650689,0.10630044,0.15714785,0.13597174
6248,0.15296192,0.10711726,0.16050182,0.14397176
6249,0.15869044,0.1069769,0.15093441,0.15769234
6250,0.16142182,0.108657055,0.1391742,0.14831686
6251,0.16376136,0.11936608,0.12549761,0.14753477
6252,0.16246554,0.13820057,0.10811049,0.15310219
6253,0.1629182,0.14650689,0.10630044,0.15049125
6254,0.162864,0.15296192,0.10711726,0.14687671
6255,0.16037332,0.15869044,0.1069769,0.14384623
6256,0.16089986,0.16142182,0.108657055,0.14342482
6257,0.1634892,0.16376136,0.11936608,0.1495556
6258,0.15751912,0.16246554,0.13820057,0.15422475
6259,0.1564533,0.1629182,0.14650689,0.15714785
6260,0.15703651,0.162864,0.15296192,0.16050182
6261,0.15207197,0.16037332,0.15869044,0.15093441
6262,0.13289465,0.16089986,0.16142182,0.1391742
6263,0.1232255,0.1634892,0.16376136,0.12549761
6264,0.10643975,0.15751912,0.16246554,0.10811049
6265,0.10084794,0.1564533,0.1629182,0.10630044
6266,0.09496778,0.15703651,0.162864,0.10711726
6267,0.09512456,0.15207197,0.16037332,0.1069769
6268,0.0964353,0.13289465,0.16089986,0.108657055
6269,0.10611637,0.1232255,0.1634892,0.11936608
6270,0.12593566,0.10643975,0.15751912,0.13820057
6271,0.1308704,0.10084794,0.1564533,0.14650689
6272,0.14452182,0.09496778,0.15703651,0.15296192
6273,0.14828733,0.09512456,0.15207197,0.15869044
6274,0.14530447,0.0964353,0.13289465,0.16142182
6275,0.14803362,0.10611637,0.1232255,0.16376136
6276,0.14819771,0.12593566,0.10643975,0.16246554
6277,0.14660463,0.1308704,0.10084794,0.1629182
6278,0.14623132,0.14452182,0.09496778,0.162864
6279,0.14524187,0.14828733,0.09512456,0.16037332
6280,0.14914937,0.14530447,0.0964353,0.16089986
6281,0.15966162,0.14803362,0.10611637,0.1634892
6282,0.15974219,0.14819771,0.12593566,0.15751912
6283,0.15575752,0.14660463,0.1308704,0.1564533
6284,0.15407583,0.14623132,0.14452182,0.15703651
6285,0.15185206,0.14524187,0.14828733,0.15207197
6286,0.13130225,0.14914937,0.14530447,0.13289465
6287,0.11921733,0.15966162,0.14803362,0.1232255
6288,0.10863872,0.15974219,0.14819771,0.10643975
6289,0.10650144,0.15575752,0.14660463,0.10084794
6290,0.105483234,0.15407583,0.14623132,0.09496778
6291,0.1070647,0.15185206,0.14524187,0.09512456
6292,0.10905687,0.13130225,0.14914937,0.0964353
6293,0.11815677,0.11921733,0.15966162,0.10611637
6294,0.13353495,0.10863872,0.15974219,0.12593566
6295,0.14128563,0.10650144,0.15575752,0.1308704
6296,0.15102012,0.105483234,0.15407583,0.14452182
6297,0.1559131,0.1070647,0.15185206,0.14828733
6298,0.1567642,0.10905687,0.13130225,0.14530447
6299,0.15575549,0.11815677,0.11921733,0.14803362
6300,0.14854689,0.13353495,0.10863872,0.14819771
6301,0.14790449,0.14128563,0.10650144,0.14660463
6302,0.1527292,0.15102012,0.105483234,0.14623132
6303,0.15374033,0.1559131,0.1070647,0.14524187
6304,0.15506157,0.1567642,0.10905687,0.14914937
6305,0.15545551,0.15575549,0.11815677,0.15966162
6306,0.15238333,0.14854689,0.13353495,0.15974219
6307,0.15569367,0.14790449,0.14128563,0.15575752
6308,0.15153892,0.1527292,0.15102012,0.15407583
6309,0.1443456,0.15374033,0.1559131,0.15185206
6310,0.12696111,0.15506157,0.1567642,0.13130225
6311,0.11574048,0.15545551,0.15575549,0.11921733
6312,0.10947005,0.15238333,0.14854689,0.10863872
6313,0.10582327,0.15569367,0.14790449,0.10650144
6314,0.10304643,0.15153892,0.1527292,0.105483234
6315,0.10229983,0.1443456,0.15374033,0.1070647
6316,0.10375039,0.12696111,0.15506157,0.10905687
6317,0.111224994,0.11574048,0.15545551,0.11815677
6318,0.1234304,0.10947005,0.15238333,0.13353495
6319,0.13012818,0.10582327,0.15569367,0.14128563
6320,0.14215834,0.10304643,0.15153892,0.15102012
6321,0.14888467,0.10229983,0.1443456,0.1559131
6322,0.14788514,0.10375039,0.12696111,0.1567642
6323,0.15109713,0.111224994,0.11574048,0.15575549
6324,0.1508656,0.1234304,0.10947005,0.14854689
6325,0.14790875,0.13012818,0.10582327,0.14790449
6326,0.1498429,0.14215834,0.10304643,0.1527292
6327,0.14695033,0.14888467,0.10229983,0.15374033
6328,0.15122351,0.14788514,0.10375039,0.15506157
6329,0.15181515,0.15109713,0.111224994,0.15545551
6330,0.14597529,0.1508656,0.1234304,0.15238333
6331,0.14800875,0.14790875,0.13012818,0.15569367
6332,0.1529162,0.1498429,0.14215834,0.15153892
6333,0.14184345,0.14695033,0.14888467,0.1443456
6334,0.12621923,0.15122351,0.14788514,0.12696111
6335,0.12212246,0.15181515,0.15109713,0.11574048
6336,0.11488646,0.14597529,0.1508656,0.10947005
6337,0.11089522,0.14800875,0.14790875,0.10582327
6338,0.107166976,0.1529162,0.1498429,0.10304643
6339,0.1079827,0.14184345,0.14695033,0.10229983
6340,0.106965475,0.12621923,0.15122351,0.10375039
6341,0.10647739,0.12212246,0.15181515,0.111224994
6342,0.11197286,0.11488646,0.14597529,0.1234304
6343,0.11908218,0.11089522,0.14800875,0.13012818
6344,0.12305276,0.107166976,0.1529162,0.14215834
6345,0.1305904,0.1079827,0.14184345,0.14888467
6346,0.13408901,0.106965475,0.12621923,0.14788514
6347,0.13490783,0.10647739,0.12212246,0.15109713
6348,0.13364902,0.11197286,0.11488646,0.1508656
6349,0.13477708,0.11908218,0.11089522,0.14790875
6350,0.13535164,0.12305276,0.107166976,0.1498429
6351,0.14151722,0.1305904,0.1079827,0.14695033
6352,0.15129064,0.13408901,0.106965475,0.15122351
6353,0.1482001,0.13490783,0.10647739,0.15181515
6354,0.1415866,0.13364902,0.11197286,0.14597529
6355,0.14203747,0.13477708,0.11908218,0.14800875
6356,0.14363423,0.13535164,0.12305276,0.1529162
6357,0.13355957,0.14151722,0.1305904,0.14184345
6358,0.12047311,0.15129064,0.13408901,0.12621923
6359,0.116945274,0.1482001,0.13490783,0.12212246
6360,0.108567186,0.1415866,0.13364902,0.11488646
6361,0.10717456,0.14203747,0.13477708,0.11089522
6362,0.10830652,0.14363423,0.13535164,0.107166976
6363,0.10923267,0.13355957,0.14151722,0.1079827
6364,0.10951417,0.12047311,0.15129064,0.106965475
6365,0.11035497,0.116945274,0.1482001,0.10647739
6366,0.109675884,0.108567186,0.1415866,0.11197286
6367,0.10997421,0.10717456,0.14203747,0.11908218
6368,0.10939415,0.10830652,0.14363423,0.12305276
6369,0.10903629,0.10923267,0.13355957,0.1305904
6370,0.110781,0.10951417,0.12047311,0.13408901
6371,0.11132886,0.11035497,0.116945274,0.13490783
6372,0.11063193,0.109675884,0.108567186,0.13364902
6373,0.11034239,0.10997421,0.10717456,0.13477708
6374,0.11092741,0.10939415,0.10830652,0.13535164
6375,0.114905454,0.10903629,0.10923267,0.14151722
6376,0.119700916,0.110781,0.10951417,0.15129064
6377,0.12754877,0.11132886,0.11035497,0.1482001
6378,0.12816224,0.11063193,0.109675884,0.1415866
6379,0.13276328,0.11034239,0.10997421,0.14203747
6380,0.13619755,0.11092741,0.10939415,0.14363423
6381,0.13332413,0.114905454,0.10903629,0.13355957
6382,0.12458343,0.119700916,0.110781,0.12047311
6383,0.116690226,0.12754877,0.11132886,0.116945274
6384,0.11384794,0.12816224,0.11063193,0.108567186
6385,0.11398266,0.13276328,0.11034239,0.10717456
6386,0.115640454,0.13619755,0.11092741,0.10830652
6387,0.118111074,0.13332413,0.114905454,0.10923267
6388,0.12210393,0.12458343,0.119700916,0.10951417
6389,0.1262115,0.116690226,0.12754877,0.11035497
6390,0.14648317,0.11384794,0.12816224,0.109675884
6391,0.15290685,0.11398266,0.13276328,0.10997421
6392,0.15417525,0.115640454,0.13619755,0.10939415
6393,0.15837573,0.118111074,0.13332413,0.10903629
6394,0.15688875,0.12210393,0.12458343,0.110781
6395,0.15717103,0.1262115,0.116690226,0.11132886
6396,0.15833256,0.14648317,0.11384794,0.11063193
6397,0.16016473,0.15290685,0.11398266,0.11034239
6398,0.15961526,0.15417525,0.115640454,0.11092741
6399,0.15841648,0.15837573,0.118111074,0.114905454
6400,0.1585286,0.15688875,0.12210393,0.119700916
6401,0.15796837,0.15717103,0.1262115,0.12754877
6402,0.15493912,0.15833256,0.14648317,0.12816224
6403,0.15462059,0.16016473,0.15290685,0.13276328
6404,0.1595573,0.15961526,0.15417525,0.13619755
6405,0.1542814,0.15841648,0.15837573,0.13332413
6406,0.13468401,0.1585286,0.15688875,0.12458343
6407,0.11998883,0.15796837,0.15717103,0.116690226
6408,0.11102988,0.15493912,0.15833256,0.11384794
6409,0.10868116,0.15462059,0.16016473,0.11398266
6410,0.106097564,0.1595573,0.15961526,0.115640454
6411,0.107942544,0.1542814,0.15841648,0.118111074
6412,0.107491806,0.13468401,0.1585286,0.12210393
6413,0.12061416,0.11998883,0.15796837,0.1262115
6414,0.14143229,0.11102988,0.15493912,0.14648317
6415,0.15097211,0.10868116,0.15462059,0.15290685
6416,0.15919755,0.106097564,0.1595573,0.15417525
6417,0.16130552,0.107942544,0.1542814,0.15837573
6418,0.15876721,0.107491806,0.13468401,0.15688875
6419,0.16507037,0.12061416,0.11998883,0.15717103
6420,0.1588041,0.14143229,0.11102988,0.15833256
6421,0.15876566,0.15097211,0.10868116,0.16016473
6422,0.15858142,0.15919755,0.106097564,0.15961526
6423,0.1538397,0.16130552,0.107942544,0.15841648
6424,0.15377127,0.15876721,0.107491806,0.1585286
6425,0.15750231,0.16507037,0.12061416,0.15796837
6426,0.15640822,0.1588041,0.14143229,0.15493912
6427,0.1532501,0.15876566,0.15097211,0.15462059
6428,0.15321457,0.15858142,0.15919755,0.1595573
6429,0.15174004,0.1538397,0.16130552,0.1542814
6430,0.13047741,0.15377127,0.15876721,0.13468401
6431,0.121519744,0.15750231,0.16507037,0.11998883
6432,0.11649942,0.15640822,0.1588041,0.11102988
6433,0.11765727,0.1532501,0.15876566,0.10868116
6434,0.11595632,0.15321457,0.15858142,0.106097564
6435,0.117931195,0.15174004,0.1538397,0.107942544
6436,0.11999362,0.13047741,0.15377127,0.107491806
6437,0.13036111,0.121519744,0.15750231,0.12061416
6438,0.14169295,0.11649942,0.15640822,0.14143229
6439,0.15229122,0.11765727,0.1532501,0.15097211
6440,0.16011462,0.11595632,0.15321457,0.15919755
6441,0.16278328,0.117931195,0.15174004,0.16130552
6442,0.16894844,0.11999362,0.13047741,0.15876721
6443,0.16761644,0.13036111,0.121519744,0.16507037
6444,0.16445568,0.14169295,0.11649942,0.1588041
6445,0.16118383,0.15229122,0.11765727,0.15876566
6446,0.16393292,0.16011462,0.11595632,0.15858142
6447,0.16480213,0.16278328,0.117931195,0.1538397
6448,0.16474813,0.16894844,0.11999362,0.15377127
6449,0.16495104,0.16761644,0.13036111,0.15750231
6450,0.16478336,0.16445568,0.14169295,0.15640822
6451,0.1624233,0.16118383,0.15229122,0.1532501
6452,0.16132368,0.16393292,0.16011462,0.15321457
6453,0.15574375,0.16480213,0.16278328,0.15174004
6454,0.13043065,0.16474813,0.16894844,0.13047741
6455,0.11900655,0.16495104,0.16761644,0.121519744
6456,0.115914434,0.16478336,0.16445568,0.11649942
6457,0.11384656,0.1624233,0.16118383,0.11765727
6458,0.11357427,0.16132368,0.16393292,0.11595632
6459,0.1132856,0.15574375,0.16480213,0.117931195
6460,0.1173157,0.13043065,0.16474813,0.11999362
6461,0.1316861,0.11900655,0.16495104,0.13036111
6462,0.14790711,0.115914434,0.16478336,0.14169295
6463,0.1525966,0.11384656,0.1624233,0.15229122
6464,0.15578972,0.11357427,0.16132368,0.16011462
6465,0.16077323,0.1132856,0.15574375,0.16278328
6466,0.16345352,0.1173157,0.13043065,0.16894844
6467,0.16137406,0.1316861,0.11900655,0.16761644
6468,0.16372837,0.14790711,0.115914434,0.16445568
6469,0.16154586,0.1525966,0.11384656,0.16118383
6470,0.15979162,0.15578972,0.11357427,0.16393292
6471,0.1614967,0.16077323,0.1132856,0.16480213
6472,0.16492884,0.16345352,0.1173157,0.16474813
6473,0.16198106,0.16137406,0.1316861,0.16495104
6474,0.15854421,0.16372837,0.14790711,0.16478336
6475,0.15713026,0.16154586,0.1525966,0.1624233
6476,0.15525039,0.15979162,0.15578972,0.16132368
6477,0.15287583,0.1614967,0.16077323,0.15574375
6478,0.13742866,0.16492884,0.16345352,0.13043065
6479,0.13166691,0.16198106,0.16137406,0.11900655
6480,0.12836249,0.15854421,0.16372837,0.115914434
6481,0.12394334,0.15713026,0.16154586,0.11384656
6482,0.12206294,0.15525039,0.15979162,0.11357427
6483,0.120915085,0.15287583,0.1614967,0.1132856
6484,0.12424719,0.13742866,0.16492884,0.1173157
6485,0.12553443,0.13166691,0.16198106,0.1316861
6486,0.13640821,0.12836249,0.15854421,0.14790711
6487,0.14605433,0.12394334,0.15713026,0.1525966
6488,0.15909843,0.12206294,0.15525039,0.15578972
6489,0.16544062,0.120915085,0.15287583,0.16077323
6490,0.16950963,0.12424719,0.13742866,0.16345352
6491,0.17191121,0.12553443,0.13166691,0.16137406
6492,0.17268656,0.13640821,0.12836249,0.16372837
6493,0.17519507,0.14605433,0.12394334,0.16154586
6494,0.17463286,0.15909843,0.12206294,0.15979162
6495,0.17798024,0.16544062,0.120915085,0.1614967
6496,0.1737427,0.16950963,0.12424719,0.16492884
6497,0.16933976,0.17191121,0.12553443,0.16198106
6498,0.16867836,0.17268656,0.13640821,0.15854421
6499,0.16857679,0.17519507,0.14605433,0.15713026
6500,0.16540335,0.17463286,0.15909843,0.15525039
6501,0.16025265,0.17798024,0.16544062,0.15287583
6502,0.14842296,0.1737427,0.16950963,0.13742866
6503,0.13987441,0.16933976,0.17191121,0.13166691
6504,0.12780483,0.16867836,0.17268656,0.12836249
6505,0.12572636,0.16857679,0.17519507,0.12394334
6506,0.12302373,0.16540335,0.17463286,0.12206294
6507,0.12490475,0.16025265,0.17798024,0.120915085
6508,0.122734554,0.14842296,0.1737427,0.12424719
6509,0.12667905,0.13987441,0.16933976,0.12553443
6510,0.12775491,0.12780483,0.16867836,0.13640821
6511,0.12756854,0.12572636,0.16857679,0.14605433
6512,0.14177607,0.12302373,0.16540335,0.15909843
6513,0.1498331,0.12490475,0.16025265,0.16544062
6514,0.1531569,0.122734554,0.14842296,0.16950963
6515,0.15589528,0.12667905,0.13987441,0.17191121
6516,0.15957552,0.12775491,0.12780483,0.17268656
6517,0.15874608,0.12756854,0.12572636,0.17519507
6518,0.16274819,0.14177607,0.12302373,0.17463286
6519,0.17037565,0.1498331,0.12490475,0.17798024
6520,0.17249739,0.1531569,0.122734554,0.1737427
6521,0.16862619,0.15589528,0.12667905,0.16933976
6522,0.17204486,0.15957552,0.12775491,0.16867836
6523,0.16831084,0.15874608,0.12756854,0.16857679
6524,0.16380182,0.16274819,0.14177607,0.16540335
6525,0.16969424,0.17037565,0.1498331,0.16025265
6526,0.16372457,0.17249739,0.1531569,0.14842296
6527,0.15778162,0.16862619,0.15589528,0.13987441
6528,0.14441758,0.17204486,0.15957552,0.12780483
6529,0.13681883,0.16831084,0.15874608,0.12572636
6530,0.1287432,0.16380182,0.16274819,0.12302373
6531,0.12428718,0.16969424,0.17037565,0.12490475
6532,0.124835916,0.16372457,0.17249739,0.122734554
6533,0.12902743,0.15778162,0.16862619,0.12667905
6534,0.12739012,0.14441758,0.17204486,0.12775491
6535,0.12645315,0.13681883,0.16831084,0.12756854
6536,0.1226813,0.1287432,0.16380182,0.14177607
6537,0.12486157,0.12428718,0.16969424,0.1498331
6538,0.12832715,0.124835916,0.16372457,0.1531569
6539,0.13407207,0.12902743,0.15778162,0.15589528
6540,0.14006196,0.12739012,0.14441758,0.15957552
6541,0.14506933,0.12645315,0.13681883,0.15874608
6542,0.14816783,0.1226813,0.1287432,0.16274819
6543,0.14856757,0.12486157,0.12428718,0.17037565
6544,0.15325244,0.12832715,0.124835916,0.17249739
6545,0.15111518,0.13407207,0.12902743,0.16862619
6546,0.15291692,0.14006196,0.12739012,0.17204486
6547,0.15657783,0.14506933,0.12645315,0.16831084
6548,0.1584682,0.14816783,0.1226813,0.16380182
6549,0.15394476,0.14856757,0.12486157,0.16969424
6550,0.13996756,0.15325244,0.12832715,0.16372457
6551,0.13475145,0.15111518,0.13407207,0.15778162
6552,0.12564927,0.15291692,0.14006196,0.14441758
6553,0.12863049,0.15657783,0.14506933,0.13681883
6554,0.12647057,0.1584682,0.14816783,0.1287432
6555,0.12695183,0.15394476,0.14856757,0.12428718
6556,0.13235949,0.13996756,0.15325244,0.124835916
6557,0.14592949,0.13475145,0.15111518,0.12902743
6558,0.16608326,0.12564927,0.15291692,0.12739012
6559,0.17733869,0.12863049,0.15657783,0.12645315
6560,0.17619713,0.12647057,0.1584682,0.1226813
6561,0.17298894,0.12695183,0.15394476,0.12486157
6562,0.17923231,0.13235949,0.13996756,0.12832715
6563,0.18115291,0.14592949,0.13475145,0.13407207
6564,0.180687,0.16608326,0.12564927,0.14006196
6565,0.18145084,0.17733869,0.12863049,0.14506933
6566,0.1813761,0.17619713,0.12647057,0.14816783
6567,0.18234406,0.17298894,0.12695183,0.14856757
6568,0.18290691,0.17923231,0.13235949,0.15325244
6569,0.18421409,0.18115291,0.14592949,0.15111518
6570,0.1817778,0.180687,0.16608326,0.15291692
6571,0.1777969,0.18145084,0.17733869,0.15657783
6572,0.18583338,0.1813761,0.17619713,0.1584682
6573,0.18100172,0.18234406,0.17298894,0.15394476
6574,0.18372723,0.18290691,0.17923231,0.13996756
6575,0.1719575,0.18421409,0.18115291,0.13475145
6576,0.15277782,0.1817778,0.180687,0.12564927
6577,0.14906593,0.1777969,0.18145084,0.12863049
6578,0.14762074,0.18583338,0.1813761,0.12647057
6579,0.14911431,0.18100172,0.18234406,0.12695183
6580,0.14729148,0.18372723,0.18290691,0.13235949
6581,0.14879768,0.1719575,0.18421409,0.14592949
6582,0.15281752,0.15277782,0.1817778,0.16608326
6583,0.16497423,0.14906593,0.1777969,0.17733869
6584,0.16495827,0.14762074,0.18583338,0.17619713
6585,0.17079397,0.14911431,0.18100172,0.17298894
6586,0.17525293,0.14729148,0.18372723,0.17923231
6587,0.17573811,0.14879768,0.1719575,0.18115291
6588,0.17937261,0.15281752,0.15277782,0.180687
6589,0.18044904,0.16497423,0.14906593,0.18145084
6590,0.17411132,0.16495827,0.14762074,0.1813761
6591,0.17676176,0.17079397,0.14911431,0.18234406
6592,0.17376839,0.17525293,0.14729148,0.18290691
6593,0.17455931,0.17573811,0.14879768,0.18421409
6594,0.1720797,0.17937261,0.15281752,0.1817778
6595,0.17460817,0.18044904,0.16497423,0.1777969
6596,0.17688087,0.17411132,0.16495827,0.18583338
6597,0.1687257,0.17676176,0.17079397,0.18100172
6598,0.15512586,0.17376839,0.17525293,0.18372723
6599,0.14559452,0.17455931,0.17573811,0.1719575
6600,0.14866607,0.1720797,0.17937261,0.15277782
6601,0.15442538,0.17460817,0.18044904,0.14906593
6602,0.14755772,0.17688087,0.17411132,0.14762074
6603,0.1489241,0.1687257,0.17676176,0.14911431
6604,0.15017682,0.15512586,0.17376839,0.14729148
6605,0.15472932,0.14559452,0.17455931,0.14879768
6606,0.15480219,0.14866607,0.1720797,0.15281752
6607,0.15398914,0.15442538,0.17460817,0.16497423
6608,0.16075222,0.14755772,0.17688087,0.16495827
6609,0.16082263,0.1489241,0.1687257,0.17079397
6610,0.1658246,0.15017682,0.15512586,0.17525293
6611,0.16847783,0.15472932,0.14559452,0.17573811
6612,0.16507056,0.15480219,0.14866607,0.17937261
6613,0.16481128,0.15398914,0.15442538,0.18044904
6614,0.16550191,0.16075222,0.14755772,0.17411132
6615,0.16540843,0.16082263,0.1489241,0.17676176
6616,0.16867656,0.1658246,0.15017682,0.17376839
6617,0.1733785,0.16847783,0.15472932,0.17455931
6618,0.17260052,0.16507056,0.15480219,0.1720797
6619,0.17509146,0.16481128,0.15398914,0.17460817
6620,0.17295684,0.16550191,0.16075222,0.17688087
6621,0.16569172,0.16540843,0.16082263,0.1687257
6622,0.15709093,0.16867656,0.1658246,0.15512586
6623,0.15509245,0.1733785,0.16847783,0.14559452
6624,0.14842547,0.17260052,0.16507056,0.14866607
6625,0.1496115,0.17509146,0.16481128,0.15442538
6626,0.14932708,0.17295684,0.16550191,0.14755772
6627,0.15025781,0.16569172,0.16540843,0.1489241
6628,0.15122306,0.15709093,0.16867656,0.15017682
6629,0.15581506,0.15509245,0.1733785,0.15472932
6630,0.17292613,0.14842547,0.17260052,0.15480219
6631,0.16980484,0.1496115,0.17509146,0.15398914
6632,0.16840398,0.14932708,0.17295684,0.16075222
6633,0.16810761,0.15025781,0.16569172,0.16082263
6634,0.16689569,0.15122306,0.15709093,0.1658246
6635,0.17024413,0.15581506,0.15509245,0.16847783
6636,0.16966471,0.17292613,0.14842547,0.16507056
6637,0.16687742,0.16980484,0.1496115,0.16481128
6638,0.16462384,0.16840398,0.14932708,0.16550191
6639,0.1629522,0.16810761,0.15025781,0.16540843
6640,0.16364601,0.16689569,0.15122306,0.16867656
6641,0.16337916,0.17024413,0.15581506,0.1733785
6642,0.16704911,0.16966471,0.17292613,0.17260052
6643,0.17226689,0.16687742,0.16980484,0.17509146
6644,0.17257108,0.16462384,0.16840398,0.17295684
6645,0.15645374,0.1629522,0.16810761,0.16569172
6646,0.14208077,0.16364601,0.16689569,0.15709093
6647,0.13942748,0.16337916,0.17024413,0.15509245
6648,0.13535991,0.16704911,0.16966471,0.14842547
6649,0.14366968,0.17226689,0.16687742,0.1496115
6650,0.14586508,0.17257108,0.16462384,0.14932708
6651,0.14095813,0.15645374,0.1629522,0.15025781
6652,0.14078712,0.14208077,0.16364601,0.15122306
6653,0.14614473,0.13942748,0.16337916,0.15581506
6654,0.1576768,0.13535991,0.16704911,0.17292613
6655,0.16416416,0.14366968,0.17226689,0.16980484
6656,0.16947557,0.14586508,0.17257108,0.16840398
6657,0.17714398,0.14095813,0.15645374,0.16810761
6658,0.17703068,0.14078712,0.14208077,0.16689569
6659,0.17936891,0.14614473,0.13942748,0.17024413
6660,0.17681819,0.1576768,0.13535991,0.16966471
6661,0.17101365,0.16416416,0.14366968,0.16687742
6662,0.17278507,0.16947557,0.14586508,0.16462384
6663,0.17167039,0.17714398,0.14095813,0.1629522
6664,0.17883845,0.17703068,0.14078712,0.16364601
6665,0.1769847,0.17936891,0.14614473,0.16337916
6666,0.1728638,0.17681819,0.1576768,0.16704911
6667,0.16642484,0.17101365,0.16416416,0.17226689
6668,0.16452537,0.17278507,0.16947557,0.17257108
6669,0.1489078,0.17167039,0.17714398,0.15645374
6670,0.13447315,0.17883845,0.17703068,0.14208077
6671,0.12650993,0.1769847,0.17936891,0.13942748
6672,0.11902719,0.1728638,0.17681819,0.13535991
6673,0.10955723,0.16642484,0.17101365,0.14366968
6674,0.10426282,0.16452537,0.17278507,0.14586508
6675,0.12000322,0.1489078,0.17167039,0.14095813
6676,0.119995184,0.13447315,0.17883845,0.14078712
6677,0.12056926,0.12650993,0.1769847,0.14614473
6678,0.1286882,0.11902719,0.1728638,0.1576768
6679,0.12025282,0.10955723,0.16642484,0.16416416
6680,0.12647095,0.10426282,0.16452537,0.16947557
6681,0.15497644,0.12000322,0.1489078,0.17714398
6682,0.16261707,0.119995184,0.13447315,0.17703068
6683,0.15290397,0.12056926,0.12650993,0.17936891
6684,0.13948788,0.1286882,0.11902719,0.17681819
6685,0.13392156,0.12025282,0.10955723,0.17101365
6686,0.12549753,0.12647095,0.10426282,0.17278507
6687,0.12522207,0.15497644,0.12000322,0.17167039
6688,0.12562457,0.16261707,0.119995184,0.17883845
6689,0.13404818,0.15290397,0.12056926,0.1769847
6690,0.13902085,0.13948788,0.1286882,0.1728638
6691,0.14665903,0.13392156,0.12025282,0.16642484
6692,0.15639693,0.12549753,0.12647095,0.16452537
6693,0.14879538,0.12522207,0.15497644,0.1489078
6694,0.13512887,0.12562457,0.16261707,0.13447315
6695,0.12885724,0.13404818,0.15290397,0.12650993
6696,0.1143643,0.13902085,0.13948788,0.11902719
6697,0.11219821,0.14665903,0.13392156,0.10955723
6698,0.112869434,0.15639693,0.12549753,0.10426282
6699,0.11382453,0.14879538,0.12522207,0.12000322
6700,0.11398692,0.13512887,0.12562457,0.119995184
6701,0.11599906,0.12885724,0.13404818,0.12056926
6702,0.115456134,0.1143643,0.13902085,0.1286882
6703,0.113552086,0.11219821,0.14665903,0.12025282
6704,0.11838174,0.112869434,0.15639693,0.12647095
6705,0.12584105,0.11382453,0.14879538,0.15497644
6706,0.1302983,0.11398692,0.13512887,0.16261707
6707,0.13163191,0.11599906,0.12885724,0.15290397
6708,0.12955683,0.115456134,0.1143643,0.13948788
6709,0.12389369,0.113552086,0.11219821,0.13392156
6710,0.1237459,0.11838174,0.112869434,0.12549753
6711,0.12381993,0.12584105,0.11382453,0.12522207
6712,0.13156752,0.1302983,0.11398692,0.12562457
6713,0.13716516,0.13163191,0.11599906,0.13404818
6714,0.13997039,0.12955683,0.115456134,0.13902085
6715,0.14238504,0.12389369,0.113552086,0.14665903
6716,0.15406793,0.1237459,0.11838174,0.15639693
6717,0.1584968,0.12381993,0.12584105,0.14879538
6718,0.14224873,0.13156752,0.1302983,0.13512887
6719,0.13001199,0.13716516,0.13163191,0.12885724
6720,0.12733859,0.13997039,0.12955683,0.1143643
6721,0.12868303,0.14238504,0.12389369,0.11219821
6722,0.12526721,0.15406793,0.1237459,0.112869434
6723,0.12585638,0.1584968,0.12381993,0.11382453
6724,0.13036148,0.14224873,0.13156752,0.11398692
6725,0.14506575,0.13001199,0.13716516,0.11599906
6726,0.16742757,0.12733859,0.13997039,0.115456134
6727,0.17370413,0.12868303,0.14238504,0.113552086
6728,0.17216633,0.12526721,0.15406793,0.11838174
6729,0.16220541,0.12585638,0.1584968,0.12584105
6730,0.16520344,0.13036148,0.14224873,0.1302983
6731,0.1688418,0.14506575,0.13001199,0.13163191
6732,0.16941556,0.16742757,0.12733859,0.12955683
6733,0.16630939,0.17370413,0.12868303,0.12389369
6734,0.15999915,0.17216633,0.12526721,0.1237459
6735,0.16482441,0.16220541,0.12585638,0.12381993
6736,0.1667806,0.16520344,0.13036148,0.13156752
6737,0.16546349,0.1688418,0.14506575,0.13716516
6738,0.16521287,0.16941556,0.16742757,0.13997039
6739,0.16901413,0.16630939,0.17370413,0.14238504
6740,0.18265365,0.15999915,0.17216633,0.15406793
